Date;cpi_all_seas_pct_change;cpi_all_unadj_pct_change;cpi_energy_seas_pct_change;cpi_energy_unadj_pct_change;cpi_less_energy_seas_pct_change;cpi_less_energy_unadj_pct_change;empl_pop_ratio_seas_pct_change;empl_pop_ratio_unadj_pct_change;unempl_level_seas_pct_change;unempl_level_unadj_pct_change;unempl_rate_seas_pct_change;unempl_rate_unadj_pct_change;US debt share in GDP_pct_change;US debt nominal_pct_change;USDCNY_pct_change;EURUSD_pct_change;VIX_pct_change;GSPC(S&P500)_pct_change;trade_balance_All_pct_change;trade_balance_Goods_pct_change;trade_balance_Services_pct_change;WTI oil price_pct_change
1948-01-31;0.011533532678342562;0.012820512820512775;;;;;;;;;;;;;;;;-0.05108991825613074;;;;0.0
1948-02-29;-0.0004222972972972583;-0.008438818565400852;;;;;0.0017667844522968323;0.0018214936247722413;0.14454277286135686;0.19396001701403653;0.11764705882352944;0.17500000000000004;;;;;;0.08255563531945453;;;;0.0
1948-03-31;-0.007182087029995898;-0.004255319148936176;;;;;-0.010582010582010581;0.001818181818181941;0.030498281786941472;-0.05735660847880297;0.05263157894736836;-0.042553191489361764;;;;;;0.02652519893899208;;;;0.0
1948-04-30;0.013617021276595809;0.017094017094017255;;;;;0.010695187165775444;0.014519056261342866;-0.005418924551896631;-0.0903250188964475;-0.025000000000000022;-0.11111111111111116;;;;;;0.07816543927648589;;;;0.0
1948-05-31;0.007976490344248521;0.004201680672268893;;;;;-0.00881834215167554;0.003577817531305927;-0.11232187761944679;-0.16327378479434984;-0.10256410256410253;-0.15000000000000002;;;;;;0.002995745776168457;;;;0.0
1948-06-30;0.005830903790087438;0.008368200836820217;;;;;0.014234875444839812;0.033868092691622165;0.04532577903682711;0.19563058589870908;0.028571428571428692;0.1470588235294117;;;;;;-0.05316606929510148;;;;0.0
1948-07-31;0.010351966873705987;0.012448132780082943;;;;;0.0017543859649122862;0.0017241379310344307;-0.0004516711833785214;0.001245847176079673;0.0;0.0;;;;;;0.007570977917981114;;;;0.0
1948-08-31;0.0012295081967212962;0.004098360655737654;;;;;-0.008756567425569184;-0.005163511187607606;0.06190691369182111;-0.0717544587308171;0.08333333333333326;-0.07692307692307687;;;;;;-0.030056355666875367;;;;0.0
1948-09-30;-0.002865329512893977;0.0;;;;;0.0;-0.00692041522491349;-0.020425531914893602;-0.079088471849866;-0.02564102564102566;-0.05555555555555558;;;;;;0.06520335700451896;;;;0.0
1948-10-31;-0.0020525451559935126;-0.004081632653061273;;;;;-0.0017667844522968323;0.0;-0.018679409209383158;-0.1523532265890345;-0.02631578947368407;-0.1470588235294118;;;;;;-0.10606060606060608;;;;0.0
1948-11-30;-0.006170300287947295;-0.008196721311475419;;;;;0.0;-0.006968641114982521;0.011509517485613019;0.16370921579851183;0.027027027027026973;0.13793103448275867;;;;;;0.03050847457627115;;;;0.0
1948-12-31;-0.004552980132450313;-0.004132231404958553;;;;;0.005309734513274211;-0.007017543859649145;0.06301969365426685;0.08460403344810619;0.05263157894736836;0.09090909090909105;;;;;;0.0013157894736843812;;;;0.0
1949-01-31;-0.0016632016632016633;-0.004149377593361092;;;;;-0.010563380281690016;-0.035335689045936425;0.06875257307533955;0.35827664399092973;0.07499999999999996;0.38888888888888884;;;;;;-0.03942181340341666;;;;0.0
1949-02-28;-0.004164931278633932;-0.008333333333333304;;;;;0.0;-0.003663003663003761;0.09745762711864403;0.15993322203672777;0.09302325581395365;0.15999999999999992;;;;;;0.030095759233926156;;;;0.0
1949-03-31;0.0;0.0;;;;;-0.003558718861210064;0.007352941176470562;0.06353106353106353;-0.026194588370754168;0.06382978723404253;-0.034482758620689724;;;;;;-0.023240371845949515;;;;0.0
1949-04-30;0.0004182350480970154;0.004201680672268893;;;;;-0.005357142857142838;0.0018248175182482562;0.07590759075907583;-0.03133313626958323;0.06000000000000005;-0.03571428571428559;;;;;;-0.035350101971448056;;;;0.0
1949-05-31;-0.0004180602006689238;-0.004184100418409997;;;;;-0.0053859964093357915;0.010928961748633892;0.1371165644171779;0.07293256026853823;0.15094339622641506;0.05555555555555558;;;;;;-0.002114164904862492;;;;0.0
1949-06-30;0.0004182350480970154;0.004201680672268893;;;;;-0.0072202166064981865;0.009009009009008917;0.018613434043701194;0.1279863481228669;0.016393442622950838;0.12280701754385959;;;;;;0.062146892655367214;;;;0.0
1949-07-31;-0.009197324414715768;-0.008368200836820106;;;;;0.0;-0.0017857142857142794;0.08871822033898313;0.10640443772062524;0.08064516129032251;0.09375;;;;;;0.01196808510638303;;;;0.0
1949-08-31;0.0;0.0042194092827005925;;;;;0.001818181818181941;0.005366726296959001;0.019946485040136297;-0.09845031905195989;0.014925373134328401;-0.09999999999999998;;;;;;0.023653088042049797;;;;0.0
